popularity,duration_ms,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
67,186945,0.544,0.742,8,-5.117,1,0.0283,0.000633,0.000392,0.207,0.659,96.012
67,109373,0.829,0.582,7,-5.721,0,0.0415,0.525,0.0,0.0759,0.51,108.028
67,379227,0.534,0.433,5,-12.628,1,0.0357,0.0116,0.0452,0.0667,0.235,117.834
67,141845,0.634,0.668,0,-7.369,1,0.0689,0.432,0.0,0.552,0.435,97.998
67,217907,0.636,0.789,10,-4.905,0,0.0892,0.0834,0.000896,0.391,0.4,128.028
67,190173,0.489,0.641,7,-4.455,1,0.0282,0.0592,0.0,0.0857,0.303,136.095
67,241373,0.502,0.513,0,-6.473,1,0.0251,0.077,0.0,0.494,0.318,108.371
67,212689,0.454,0.66,0,-4.357,1,0.168,0.0364,0.0,0.181,0.568,184.353
67,302173,0.414,0.677,1,-5.12,1,0.254,0.0248,0.0,0.0793,0.0853,172.521
67,199521,0.836,0.614,8,-4.543,0,0.311,0.345,9.86e-05,0.088,0.603,101.97
67,152293,0.744,0.516,2,-6.365,1,0.0513,0.632,0.0,0.605,0.281,97.944
67,172933,0.743,0.529,7,-6.187,0,0.0505,0.128,0.0,0.181,0.438,102.048
67,187893,0.734,0.438,6,-6.124,0,0.0865,0.224,0.00292,0.215,0.645,143.961
67,363231,0.345,0.747,10,-6.92,1,0.053,0.00214,0.0,0.0928,0.215,154.739
67,201081,0.628,0.64,6,-4.164,0,0.0491,0.0992,0.0,0.138,0.409,129.815
67,377000,0.368,0.267,8,-9.395,0,0.0428,0.655,2.24e-05,0.0834,0.194,91.88
67,207340,0.941,0.387,9,-11.92,1,0.0427,0.184,2.88e-05,0.157,0.965,125.021
67,261080,0.462,0.387,0,-7.401,1,0.0292,0.567,0.0,0.164,0.0428,122.698
67,226307,0.531,0.746,11,-4.228,1,0.0329,0.0972,0.0,0.102,0.304,139.788
67,225200,0.709,0.778,7,-3.533,0,0.046,0.0782,8.3e-06,0.306,0.7,102.022
67,224482,0.599,0.295,1,-8.036,1,0.0311,0.518,0.208,0.0801,0.162,129.908
67,218333,0.738,0.514,7,-11.831,1,0.0767,0.188,0.0,0.3,0.201,143.932
67,597600,0.489,0.404,8,-7.815,1,0.0261,0.487,0.0485,0.14,0.153,108.01
67,196336,0.664,0.704,8,-6.859,0,0.0974,0.0233,0.0,0.112,0.633,147.067
67,247600,0.716,0.485,8,-8.241,1,0.237,0.0401,0.0,0.277,0.556,148.141
67,138013,0.763,0.608,5,-8.1,0,0.035,0.262,2.5e-05,0.12,0.393,121.02
67,231625,0.712,0.922,6,-3.902,0,0.0411,0.00266,1.9e-06,0.268,0.976,125.984
67,253208,0.417,0.332,4,-9.482,1,0.0494,0.773,1.95e-05,0.109,0.172,119.156
67,252960,0.358,0.546,0,-8.927,0,0.0296,0.795,0.0586,0.111,0.264,106.489
67,222814,0.593,0.539,7,-5.946,1,0.0349,0.407,2.31e-06,0.286,0.577,91.98
67,311197,0.643,0.541,2,-5.801,1,0.0426,0.0102,0.0,0.102,0.165,119.499
67,235800,0.553,0.841,7,-6.937,1,0.0396,0.000743,1.19e-05,0.341,0.338,92.008
67,139800,0.755,0.493,10,-5.078,0,0.0334,0.431,0.0,0.112,0.417,104.939
67,262600,0.405,0.505,5,-7.75,1,0.0458,0.592,0.0,0.121,0.318,164.971
67,189493,0.694,0.63,7,-6.84,0,0.162,0.0998,0.000635,0.12,0.341,90.045
67,195429,0.819,0.859,8,-6.264,1,0.224,0.0244,0.0,0.0916,0.612,104.906
67,202652,0.7,0.764,9,-4.836,0,0.0314,0.0247,0.0,0.162,0.424,125.02
67,178823,0.655,0.893,7,-5.127,1,0.0428,0.00243,0.00888,0.124,0.538,123.992
67,138621,0.763,0.704,1,-4.907,1,0.4,0.637,2.26e-05,0.201,0.51,145.198
67,196200,0.767,0.564,4,-6.794,0,0.27,0.0101,2.35e-05,0.11,0.557,77.034
67,152436,0.837,0.624,1,-4.884,1,0.0763,0.0434,0.0,0.141,0.725,108.983
67,199080,0.578,0.866,1,-3.804,1,0.0619,0.00701,0.0,0.257,0.619,128.038
67,204309,0.698,0.367,2,-5.811,1,0.0329,0.649,0.0,0.119,0.246,104.853
67,188839,0.712,0.469,8,-5.616,0,0.0405,0.593,0.0,0.125,0.383,93.04
67,205733,0.69,0.377,7,-7.907,1,0.0793,0.672,1.06e-06,0.106,0.18,104.924
67,241400,0.746,0.475,10,-11.243,0,0.113,0.0175,1.1e-05,0.197,0.292,80.006
67,245723,0.747,0.716,11,-5.071,0,0.0798,0.26,0.0,0.0907,0.487,123.979
67,274320,0.823,0.768,11,-6.21,1,0.0819,0.0146,1.03e-06,0.127,0.216,115.021
67,198653,0.495,0.883,6,-4.722,1,0.0402,0.00287,2.26e-05,0.0978,0.642,135.899
67,186946,0.656,0.741,0,-6.135,1,0.0505,0.0307,0.000147,0.0709,0.549,82.988
67,218000,0.593,0.893,6,-5.811,1,0.132,0.301,0.0,0.135,0.63,150.085
67,262957,0.749,0.745,6,-7.367,0,0.0479,0.0041,0.395,0.0748,0.347,115.048
67,192160,0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96
67,235547,0.685,0.944,5,-2.793,1,0.145,0.0856,0.0,0.0927,0.757,124.987
67,205120,0.588,0.452,7,-7.778,1,0.039,0.724,0.0,0.107,0.267,83.936
67,190014,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014
67,140319,0.645,0.487,4,-8.584,0,0.352,0.121,0.0,0.0931,0.618,88.893
67,190250,0.54,0.499,2,-8.73,0,0.0544,0.519,0.0,0.157,0.316,120.055
67,203467,0.753,0.801,4,-3.215,1,0.0296,0.403,0.0,0.128,0.794,128.011
67,226107,0.643,0.638,1,-4.947,0,0.0407,0.204,0.0,0.0707,0.6,82.001
67,217293,0.689,0.505,0,-6.389,1,0.0933,0.158,0.0,0.138,0.312,99.017
67,145321,0.912,0.693,0,-4.221,1,0.166,0.0143,1.89e-05,0.147,0.565,124.98
67,170786,0.717,0.627,8,-8.198,1,0.0966,0.00974,0.0,0.222,0.437,125.965
67,282640,0.517,0.779,9,-5.005,0,0.0477,0.0258,0.0,0.0622,0.197,115.206
67,224240,0.797,0.469,8,-8.112,1,0.0646,0.0599,0.0,0.0753,0.481,103.057
67,261120,0.652,0.18,5,-9.735,0,0.111,0.743,4.04e-06,0.71,0.328,115.218
67,280757,0.383,0.43,10,-8.644,1,0.0302,0.817,1.04e-06,0.0869,0.174,107.005
67,290836,0.858,0.697,2,-5.361,1,0.23,0.114,0.0,0.224,0.364,98.013
67,97050,0.438,0.373,0,-9.769,0,0.0291,0.803,0.0,0.123,0.274,77.415
67,213960,0.631,0.86,10,-4.994,0,0.121,0.0171,5.83e-06,0.333,0.382,181.868
67,415613,0.568,0.42,7,-11.169,0,0.276,0.536,0.124,0.101,0.453,79.89
67,275547,0.523,0.714,4,-7.552,0,0.0683,0.466,0.00359,0.113,0.359,128.968
67,122723,0.541,0.0836,1,-12.663,1,0.313,0.913,0.00199,0.126,0.452,181.032
67,224213,0.792,0.563,1,-4.836,1,0.0787,0.318,0.0,0.13,0.321,134.022
67,190587,0.597,0.86,1,-2.315,1,0.0461,0.196,0.0,0.087,0.818,172.064
67,351579,0.69,0.489,5,-7.938,1,0.0788,0.13,0.00022,0.0815,0.645,114.008
67,244293,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0819,0.246,0.617,104.05
67,307698,0.571,0.172,7,-20.7,1,0.0318,0.979,0.275,0.124,0.297,90.972
67,178446,0.499,0.2,2,-10.276,1,0.0355,0.819,0.0,0.115,0.185,137.367
67,232520,0.43,0.587,9,-8.003,1,0.0348,0.654,8.83e-05,0.158,0.332,156.006
67,187027,0.451,0.507,11,-6.24,1,0.0316,0.473,0.0,0.108,0.564,165.76
67,197486,0.424,0.921,4,-3.174,0,0.0427,0.00118,0.00817,0.328,0.0973,174.986
67,115880,0.724,0.305,5,-12.763,0,0.257,0.68,0.0,0.128,0.594,81.874
67,223429,0.372,0.247,8,-8.706,1,0.0273,0.981,0.000223,0.11,0.239,96.17
67,240000,0.58,0.846,9,-2.876,0,0.0573,0.00537,6.62e-06,0.145,0.366,129.998
67,145636,0.845,0.452,3,-10.562,0,0.238,0.533,0.000988,0.0623,0.346,132.034
67,213053,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077
67,213440,0.579,0.779,4,-1.829,0,0.0512,0.0379,0.0,0.385,0.587,164.145
67,189973,0.459,0.796,4,-5.226,0,0.132,0.0761,0.00908,0.0633,0.218,139.913
67,207160,0.715,0.723,6,-5.993,0,0.0569,0.0396,8.57e-05,0.084,0.479,114.985
67,241659,0.773,0.516,9,-12.366,0,0.181,0.419,0.0,0.0753,0.472,120.001
67,179013,0.714,0.443,5,-7.638,1,0.0256,0.779,0.000109,0.144,0.463,106.038
67,226014,0.511,0.596,0,-6.56,1,0.224,0.53,0.0,0.0798,0.554,158.063
67,199947,0.361,0.608,9,-6.757,0,0.098,0.05,7.96e-05,0.183,0.0789,191.812
67,236027,0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799
67,236701,0.539,0.577,7,-7.763,1,0.386,0.169,0.0,0.14,0.319,177.787
67,188940,0.374,0.344,2,-11.94,1,0.0304,0.355,0.0,0.0966,0.216,106.415
67,222467,0.634,0.525,0,-8.968,1,0.47,0.0705,0.0,0.0729,0.49,130.271
67,207733,0.617,0.632,8,-5.381,1,0.0371,0.0675,0.0,0.108,0.564,151.988
67,160000,0.608,0.828,8,-7.841,1,0.125,0.0158,0.00465,0.247,0.398,125.857
67,241371,0.448,0.263,11,-11.98,1,0.0373,0.824,1.91e-06,0.106,0.451,109.889
67,159657,0.696,0.724,11,-7.083,1,0.0421,0.18,8.69e-05,0.251,0.568,117.998
67,233333,0.418,0.721,8,-2.736,1,0.0383,0.0486,0.0,0.0984,0.233,144.063
67,198880,0.655,0.672,1,-4.966,1,0.0581,0.253,0.0,0.312,0.675,98.005
67,207308,0.554,0.589,3,-8.163,0,0.231,0.613,0.000257,0.0982,0.414,74.982
67,158258,0.394,0.718,7,-6.336,1,0.0607,0.706,0.0,0.116,0.247,151.912
67,188175,0.823,0.909,1,-4.508,1,0.0635,0.00779,0.0407,0.126,0.787,124.025
67,162147,0.742,0.645,6,-10.248,1,0.386,0.148,2.86e-05,0.0861,0.804,112.402
67,285120,0.423,0.407,10,-7.45,1,0.0267,0.312,0.000961,0.11,0.161,139.048
67,246587,0.546,0.696,4,-6.537,1,0.0335,0.0887,1.84e-05,0.195,0.596,89.882
67,171920,0.593,0.805,5,-4.892,1,0.0347,0.0645,0.0,0.226,0.848,103.949
67,215564,0.629,0.208,5,-16.225,1,0.0324,0.824,3.7e-06,0.107,0.685,96.609
67,217693,0.708,0.496,8,-8.175,0,0.0496,0.0816,0.000109,0.102,0.412,128.914
67,216832,0.537,0.411,7,-14.059,1,0.502,0.487,9.21e-06,0.3,0.207,94.292
67,208330,0.703,0.736,4,-5.709,0,0.046,0.186,1.92e-05,0.174,0.274,119.955
67,194303,0.593,0.287,2,-11.496,1,0.0631,0.832,0.000128,0.104,0.238,149.761
67,252320,0.54,0.572,9,-8.665,1,0.115,0.624,0.0,0.14,0.43,82.562
67,230133,0.713,0.772,2,-6.69,1,0.0372,0.208,0.0,0.211,0.88,125.202
67,201667,0.543,0.808,10,-5.484,1,0.0407,7.19e-05,0.00336,0.114,0.472,95.19
67,246387,0.611,0.66,11,-5.883,1,0.0839,0.198,0.0,0.365,0.583,71.544
67,218200,0.835,0.527,7,-7.272,0,0.128,0.204,0.000423,0.283,0.611,106.003
67,153168,0.702,0.722,1,-5.921,1,0.161,0.0199,0.0,0.299,0.51,137.963
67,189162,0.65,0.916,6,-5.453,0,0.0758,0.00491,0.000839,0.0767,0.779,129.95
67,256236,0.407,0.308,10,-9.001,0,0.0296,0.778,1.46e-05,0.092,0.153,73.254
67,199008,0.534,0.942,2,-4.15,0,0.0677,0.0121,0.0,0.141,0.629,95.126
67,258853,0.734,0.607,8,-7.249,0,0.0806,0.0747,0.000577,0.0968,0.518,90.023
67,181714,0.74,0.592,1,-5.003,0,0.0879,0.0173,0.0,0.276,0.379,140.093
67,245573,0.567,0.946,2,-3.973,0,0.0935,0.00267,0.0,0.0567,0.699,94.985
67,170893,0.518,0.496,10,-11.607,1,0.0292,0.41,0.1,0.0999,0.281,143.921
67,223479,0.394,0.419,8,-9.952,1,0.0282,0.46,0.0,0.102,0.184,96.102
67,255466,0.662,0.297,8,-14.525,1,0.0301,0.888,0.108,0.119,0.434,94.023
67,209450,0.884,0.333,9,-9.753,0,0.0617,0.293,0.0205,0.103,0.587,118.065
67,232200,0.61,0.637,0,-6.574,1,0.0238,0.0682,6.12e-06,0.284,0.609,79.955
67,147301,0.73,0.622,8,-8.188,0,0.338,0.324,0.0,0.384,0.705,141.983
67,204664,0.613,0.681,8,-3.089,1,0.0778,0.0287,0.0,0.126,0.619,97.621
67,204706,0.658,0.619,9,-7.316,0,0.0772,0.788,0.0667,0.0951,0.354,136.077
67,206052,0.415,0.668,0,-6.849,1,0.036,0.212,0.0615,0.27,0.842,180.048
67,169412,0.69,0.881,5,-4.297,0,0.284,0.128,0.0,0.0927,0.503,169.973
67,194453,0.667,0.613,1,-5.353,1,0.0344,0.403,0.0,0.115,0.47,91.024
67,222813,0.443,0.533,7,-5.956,1,0.0473,0.429,3.66e-06,0.332,0.596,183.791
67,199584,0.416,0.233,3,-10.988,1,0.0347,0.882,0.0,0.0934,0.242,68.853
67,394573,0.87,0.554,4,-5.828,0,0.0635,0.0802,0.0739,0.115,0.462,123.998
67,218573,0.731,0.572,6,-7.889,0,0.0445,0.105,0.00012,0.133,0.947,154.038
67,207960,0.71,0.909,2,-2.777,1,0.0639,0.0135,0.00123,0.303,0.648,115.001
67,310720,0.587,0.698,1,-8.948,1,0.0943,0.0152,0.0,0.442,0.0985,133.954
67,279000,0.598,0.56,0,-11.679,1,0.0375,0.607,0.0432,0.196,0.221,115.01
67,192053,0.642,0.873,2,-5.821,1,0.0551,0.00394,0.0,0.175,0.662,82.002
67,154465,0.634,0.621,2,-5.936,1,0.0288,0.0466,0.0,0.128,0.844,105.049
67,186827,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99
67,230520,0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85.0
67,193850,0.634,0.416,1,-8.507,0,0.0446,0.39,1.43e-05,0.445,0.384,81.5
67,234653,0.788,0.753,0,-3.71,1,0.0536,0.0038,0.0,0.18,0.403,125.005
67,156480,0.605,0.469,9,-3.182,0,0.327,0.487,0.0,0.28,0.515,101.601
67,209187,0.688,0.723,6,-6.682,0,0.121,0.0416,0.0002,0.302,0.618,140.023
67,153600,0.536,0.826,11,-6.014,0,0.176,0.181,0.00509,0.461,0.563,124.424
67,203200,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986
67,201720,0.618,0.457,0,-9.326,0,0.0352,0.594,4.86e-05,0.136,0.447,79.942
67,225360,0.754,0.952,8,-5.11,0,0.153,0.00945,6.27e-06,0.189,0.868,144.051
67,212880,0.344,0.537,8,-8.215,0,0.079,0.0727,0.000127,0.225,0.453,82.878
67,37640,0.336,0.231,1,-6.217,1,0.0497,0.942,0.0,0.188,0.429,168.685
67,183290,0.795,0.766,11,-5.577,0,0.0987,0.0133,0.0,0.0955,0.642,123.921
67,40594,0.552,0.909,11,-4.869,0,0.089,0.0196,0.0,0.185,0.906,110.332
67,205640,0.728,0.858,9,-3.686,1,0.0609,0.0403,4.09e-06,0.0241,0.591,125.055
67,209386,0.545,0.968,9,-3.553,0,0.0853,0.0387,0.00325,0.331,0.527,169.965
67,359800,0.397,0.69,2,-4.108,0,0.195,0.395,0.0,0.101,0.36,172.073
67,214240,0.637,0.129,2,-11.89,1,0.0405,0.903,0.0,0.107,0.368,139.742
67,233061,0.469,0.78,10,-6.49,0,0.122,0.224,0.0,0.13,0.444,125.999
67,207133,0.567,0.789,5,-5.986,1,0.115,0.0156,0.0,0.382,0.438,163.96
67,203494,0.834,0.374,1,-10.173,1,0.333,0.123,0.0,0.134,0.545,140.001
67,80293,0.382,0.0541,9,-19.376,1,0.03,0.889,2.88e-06,0.0832,0.133,82.486
67,179016,0.776,0.379,9,-9.351,0,0.331,0.213,0.00175,0.0969,0.346,82.531
67,213000,0.639,0.865,1,-5.01,1,0.0357,0.00462,1.26e-06,0.208,0.611,124.01
67,151983,0.762,0.754,0,-3.425,0,0.046,0.00022,0.0665,0.146,0.715,129.026
67,228387,0.797,0.731,9,-4.443,0,0.0479,0.229,0.0,0.224,0.623,146.93
67,243132,0.505,0.698,0,-5.563,1,0.0297,0.33,0.0887,0.0966,0.599,115.013
67,223533,0.394,0.821,6,-4.304,0,0.0404,0.00302,0.019,0.186,0.509,82.764
67,156195,0.853,0.637,3,-5.924,0,0.331,0.129,0.0,0.267,0.496,86.048
67,241000,0.54,0.711,7,-5.717,1,0.0255,0.103,0.0,0.0827,0.292,92.014
67,109824,0.44,0.22,0,-10.638,1,0.0427,0.939,3.1e-05,0.0969,0.122,125.53
67,161883,0.486,0.896,11,-6.189,0,0.0346,0.0015,0.0443,0.217,0.195,123.967
67,498960,0.29,0.412,6,-12.659,0,0.0458,0.477,0.0839,0.079,0.12,90.539
67,219093,0.579,0.415,7,-11.599,1,0.0397,0.929,0.0018,0.671,0.42,102.713
67,90331,0.904,0.454,1,-9.234,1,0.452,0.199,0.0,0.104,0.736,135.942
67,234080,0.233,0.15,1,-11.736,1,0.0336,0.982,0.36,0.154,0.0875,143.887
67,201587,0.433,0.182,0,-12.566,1,0.0641,0.907,0.0,0.123,0.421,207.476
67,205720,0.892,0.621,2,-7.67,1,0.0949,0.496,0.0,0.109,0.638,124.015
67,196440,0.566,0.765,2,-6.337,1,0.0439,0.0248,0.0,0.0783,0.604,156.036
67,239787,0.657,0.396,7,-9.255,1,0.0293,0.805,1.58e-06,0.103,0.115,110.003
66,167107,0.637,0.856,1,-5.649,1,0.0337,0.0366,0.0308,0.0809,0.285,160.068
66,207347,0.553,0.652,0,-6.685,1,0.206,0.0897,0.0,0.111,0.551,94.505
66,198533,0.603,0.921,8,-3.693,0,0.391,0.018,9.2e-05,0.183,0.675,120.201
66,190014,0.638,0.816,2,-5.503,1,0.0308,0.00149,0.00115,0.195,0.386,112.014
66,190120,0.639,0.641,2,-7.423,1,0.0609,0.0066,9.91e-06,0.185,0.0725,120.927
66,276000,0.495,0.834,4,-4.731,0,0.0967,0.00725,4e-05,0.126,0.247,150.049
66,217173,0.672,0.715,0,-6.18,1,0.0268,0.581,2.08e-06,0.101,0.677,104.989
66,194233,0.595,0.877,9,-7.414,0,0.0442,0.00646,0.0879,0.398,0.081,125.015
66,229720,0.531,0.363,10,-7.672,1,0.0608,0.749,0.0,0.112,0.259,121.412
66,172238,0.713,0.632,0,-6.462,0,0.139,0.519,0.000515,0.128,0.503,150.055
66,185698,0.34,0.783,9,-4.548,1,0.069,0.00859,0.0,0.0546,0.389,82.343
66,246587,0.391,0.692,1,-6.543,0,0.0462,0.0946,1.58e-05,0.191,0.56,180.029
66,131674,0.545,0.975,10,-3.193,0,0.454,0.17,0.0,0.145,0.609,123.906
66,240333,0.478,0.633,0,-6.19,1,0.0345,0.123,0.0,0.41,0.287,89.909
66,213307,0.546,0.515,1,-5.379,1,0.0563,0.22,0.0,0.0611,0.34,164.792
66,195452,0.576,0.453,3,-4.4,1,0.0294,0.814,0.0,0.267,0.418,107.89
66,226162,0.715,0.942,8,-2.889,1,0.107,0.00175,0.000461,0.0581,0.818,130.019
66,192000,0.438,0.926,8,-3.269,0,0.0841,0.0146,1.62e-05,0.161,0.386,150.036
66,219300,0.375,0.282,4,-11.761,1,0.0409,0.897,0.00168,0.0952,0.295,77.656
66,140156,0.774,0.668,1,-6.79,1,0.316,0.137,0.0,0.424,0.507,140.099
66,231341,0.612,0.519,9,-5.568,1,0.0391,0.478,0.0,0.189,0.537,80.882
66,243667,0.546,0.657,8,-6.526,1,0.0255,0.386,1.03e-05,0.0983,0.52,80.007
66,203933,0.624,0.86,1,-3.346,1,0.0387,0.0886,1.1e-05,0.123,0.447,99.968
66,217348,0.66,0.631,0,-6.464,1,0.0764,0.386,0.0,0.16,0.416,138.007
66,180025,0.654,0.597,10,-7.755,0,0.253,0.106,0.0,0.0934,0.567,159.783
66,214640,0.928,0.526,5,-6.486,0,0.161,0.0969,0.263,0.153,0.753,109.958
66,238193,0.667,0.889,6,-4.851,1,0.0918,0.00912,0.0,0.0816,0.541,169.959
66,173000,0.72,0.604,0,-6.079,1,0.0343,0.328,0.0014,0.344,0.317,126.037
66,202685,0.454,0.151,9,-13.444,1,0.06,0.777,0.0,0.0792,0.362,90.187
66,40000,0.72,0.85,7,-3.939,1,0.0936,0.0827,0.0,0.113,0.405,95.519
66,266493,0.437,0.337,5,-11.439,1,0.0326,0.0371,0.000946,0.0981,0.0784,114.239
66,218293,0.67,0.743,10,-4.993,1,0.0393,0.237,0.0,0.465,0.571,125.944
66,209280,0.611,0.8,0,-5.61,1,0.0377,0.257,0.0,0.194,0.527,89.974
66,167002,0.742,0.853,9,-5.392,1,0.199,0.0357,0.00205,0.21,0.233,125.985
66,208280,0.607,0.451,4,-8.206,1,0.0286,0.0604,0.0,0.19,0.676,94.054
66,173785,0.73,0.422,5,-6.211,0,0.0678,0.123,0.00292,0.105,0.505,118.427
66,212400,0.736,0.568,1,-5.973,1,0.135,0.00988,0.0,0.0731,0.514,145.93
66,183413,0.443,0.817,7,-3.729,1,0.0511,0.318,0.0,0.374,0.652,168.1
66,179720,0.374,0.585,8,-9.436,1,0.054,0.748,0.0,0.821,0.654,176.859
66,220893,0.559,0.665,7,-6.233,1,0.027,0.403,0.0,0.14,0.397,75.023
66,157869,0.494,0.215,2,-10.092,1,0.0321,0.904,0.0,0.109,0.313,124.057
66,150271,0.879,0.268,1,-12.133,1,0.333,0.805,0.0187,0.102,0.036,114.928
66,198653,0.575,0.634,1,-8.1,1,0.068,0.0646,0.0,0.0878,0.191,109.825
66,168107,0.547,0.216,10,-14.908,1,0.0343,0.924,0.214,0.109,0.358,79.941
66,244893,0.862,0.515,0,-6.897,1,0.0368,0.545,0.000153,0.0899,0.696,129.044
66,216333,0.607,0.425,11,-7.974,1,0.0269,0.717,0.0,0.0883,0.538,134.001
66,182653,0.723,0.643,8,-6.861,1,0.0351,0.32,0.0,0.332,0.548,102.015
66,209408,0.752,0.702,10,-4.927,0,0.0378,0.296,0.0,0.103,0.324,119.987
66,248521,0.698,0.66,0,-7.883,1,0.052,0.0226,0.0,0.0622,0.451,159.949
66,213693,0.747,0.704,1,-6.743,1,0.0986,0.136,0.0,0.131,0.494,136.936
66,112000,0.777,0.707,9,-4.85,0,0.286,0.28,0.0,0.0749,0.614,159.662
66,175000,0.711,0.382,8,-10.146,1,0.04,0.625,0.0,0.241,0.62,128.023
66,174375,0.379,0.43,1,-11.445,1,0.0509,0.317,0.0725,0.0861,0.0586,99.93
66,215080,0.502,0.792,3,-5.473,0,0.0335,0.304,0.0385,0.143,0.44,155.902
66,231813,0.567,0.224,1,-10.024,1,0.0299,0.887,0.0,0.109,0.2,124.44
66,198427,0.865,0.39,0,-5.541,1,0.127,0.473,0.0,0.0954,0.105,139.996
66,221379,0.639,0.859,9,-2.758,0,0.147,0.135,0.0,0.129,0.566,93.132
66,199656,0.813,0.686,6,-7.593,0,0.0352,0.034,0.00636,0.293,0.301,121.981
66,223293,0.711,0.807,7,-5.052,0,0.0608,0.052,0.0,0.214,0.698,116.971
66,206280,0.575,0.568,9,-5.509,0,0.03,0.0484,0.000417,0.286,0.37,93.986
66,219160,0.681,0.795,6,-6.652,1,0.049,0.305,9.41e-06,0.109,0.64,135.939
66,230440,0.514,0.343,6,-8.531,1,0.0263,0.182,0.0,0.205,0.212,102.013
66,227560,0.656,0.692,1,-6.145,0,0.0563,0.00212,0.00305,0.128,0.693,128.016
66,210960,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
66,199250,0.676,0.82,7,-5.217,1,0.0554,0.0493,0.0,0.615,0.618,152.028
66,268320,0.688,0.853,10,-5.814,1,0.0493,0.386,0.0,0.0862,0.743,103.993
66,153304,0.54,0.892,11,-4.985,1,0.11,0.233,9.35e-05,0.195,0.152,106.594
66,243057,0.651,0.698,2,-9.894,1,0.0353,0.0108,0.449,0.126,0.0364,119.989
66,186493,0.533,0.844,11,-5.04,0,0.0302,0.00529,8.91e-05,0.0722,0.712,123.971
66,268400,0.805,0.833,1,-6.73,0,0.12,0.0859,0.0,0.0578,0.703,109.076
66,217316,0.766,0.899,2,-4.548,1,0.125,0.0203,0.0,0.0783,0.744,129.989
66,172285,0.928,0.681,9,-8.554,1,0.0728,0.026,0.00373,0.0491,0.878,126.988
66,199840,0.616,0.835,7,-4.277,1,0.0354,0.162,0.0,0.0977,0.8,97.96
66,230467,0.633,0.889,5,-5.87,1,0.0715,0.00463,0.000458,0.0658,0.584,121.956
66,217824,0.465,0.917,5,-6.331,1,0.237,0.0152,0.02,0.286,0.39,155.061
66,188933,0.563,0.887,1,-5.013,1,0.0857,0.0297,0.0,0.352,0.794,158.05
66,224627,0.634,0.668,5,-5.488,1,0.0291,0.14,0.0,0.216,0.635,80.989
66,185467,0.495,0.787,8,-6.89,1,0.0368,9.16e-05,0.0,0.167,0.388,140.003
66,212447,0.584,0.726,1,-4.604,1,0.0371,0.14,0.0,0.0984,0.398,106.979
66,223627,0.613,0.839,9,-3.799,0,0.0352,0.000854,0.0,0.341,0.526,104.975
66,238200,0.424,0.506,2,-5.877,1,0.0284,0.201,0.0,0.11,0.138,135.902
66,162827,0.36,0.205,10,-11.576,1,0.0477,0.571,0.0,0.0797,0.232,148.985
66,232653,0.656,0.482,0,-8.453,0,0.0303,0.411,1.44e-06,0.114,0.188,97.991
66,210573,0.689,0.791,0,-5.194,0,0.053,0.023,0.0,0.0526,0.755,95.04
66,157497,0.494,0.428,0,-7.239,0,0.203,0.233,0.0752,0.0816,0.441,87.723
66,169887,0.645,0.803,6,-4.819,1,0.034,0.0312,0.0,0.13,0.471,106.03
66,245920,0.678,0.516,1,-4.601,1,0.444,0.0523,0.0,0.13,0.11,133.939
66,338413,0.676,0.534,2,-6.901,0,0.0831,0.0594,8.59e-06,0.256,0.156,145.082
66,120059,0.825,0.205,9,-15.117,1,0.233,0.733,0.00086,0.0982,0.449,93.906
66,172459,0.866,0.747,6,-3.989,0,0.19,0.104,1.33e-05,0.121,0.867,117.011
66,217099,0.601,0.794,7,-5.844,0,0.0671,0.00987,1.36e-06,0.418,0.244,114.066
66,160347,0.788,0.473,0,-12.744,1,0.0328,0.489,0.254,0.109,0.81,105.429
66,204480,0.537,0.59,4,-3.955,1,0.413,0.466,4.37e-06,0.27,0.669,173.582
66,242956,0.302,0.414,2,-8.16,1,0.0319,0.0575,0.0,0.0861,0.105,110.508
66,181853,0.563,0.645,2,-6.422,1,0.0428,0.293,0.0,0.202,0.523,89.976
66,222006,0.561,0.561,6,-6.027,1,0.0318,0.312,1.19e-05,0.169,0.336,75.002
66,164560,0.83,0.796,5,-4.578,1,0.12,0.0248,5.68e-05,0.0622,0.422,128.021
66,210960,0.646,0.795,9,-3.293,1,0.0976,0.0319,0.0,0.267,0.796,89.99
66,188166,0.649,0.718,8,-7.101,0,0.0506,0.0106,0.000198,0.117,0.715,112.049
66,148715,0.65,0.756,2,-4.789,0,0.309,0.0538,0.000345,0.372,0.445,126.157
